date,branch,product,mass,materials,lifeCycleStep,lifeCycleStepCountry,impact,value,norm_value_ecs
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,etf,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,etf-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,fru,72.29521254,78.07366467
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,fwe,0.0001737287982,2.562387601
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htc,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htc-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htn,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htn-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ior,0.06778943222,0.6794749447
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ldu,1.341444231,0.1096729503
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,mru,5.88E-05,58.87500176
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ozd,4.96E-05,49.25474979
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,pco,0.03342409683,32.96665383
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,pma,1.65E-06,210.4072784
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,swe,0.01964668129,25.12980334
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,tre,0.1676306208,29.68424333
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,wtu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ecs,821.6802959,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,pef,889.3371111,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,acd,0.04768470888,44.87912028
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,cch,4.569326629,145.6143612
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,etf,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,etf-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,fru,49.54560886,53.50571795
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,fwe,0.0001573670434,2.321062283
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htc,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htc-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htn,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htn-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ior,0.04604707699,0.4615444335
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ldu,0.32437665,0.02652018132
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,mru,7.10E-07,0.7106645755
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ozd,4.48E-09,0.004450442435
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,pco,0.02454176669,24.20588747
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,pma,1.32E-06,167.9915931
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,swe,0.01266267849,16.19666017
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,tre,0.1221724617,21.63445477
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,wtu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ecs,477.5520369,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,pef,520.5588924,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,acd,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,cch,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,etf,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,etf-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,fru,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,fwe,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htc,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htc-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htn,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htn-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ior,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ldu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,mru,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ozd,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,pco,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,pma,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,swe,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,tre,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,wtu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ecs,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,pef,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,acd,0.001918340287,1.805472373
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,cch,0.7187951059,22.9064146
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,etf,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,etf-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,fru,49.42114205,53.3713027
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,fwe,0.0001148885378,1.694531752
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htc,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htc-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htn,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htn-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ior,17.20139617,172.4150407
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ldu,10.968102,0.8967231573
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,mru,1.52E-06,1.523535108
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ozd,9.12E-08,0.09063834615
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,pco,0.001537154821,1.516117283
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,pma,3.87E-08,4.926729731
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,swe,0.0005510471297,0.7048369033
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,tre,0.003376067432,0.5978383107
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,wtu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ecs,262.4491809,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,pef,303.7955352,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,acd,0.0001854879,0.1745744909
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,cch,0.524349808,16.70987184
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,etf,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,etf-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,fru,-0.5303273,-0.5727155967
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,fwe,4.02E-06,0.05931421426
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htc,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htc-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htn,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htn-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ior,-0.063316218,-0.6346385022
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ldu,0.00292578,0.0002392040737
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,mru,2.48E-08,0.02485344369
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ozd,-7.17E-11,-7.12E-05
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,pco,0.0004660215,0.4596435185
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,pma,1.77E-09,0.2248666372
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,swe,0.00031604925,0.4042543054
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,tre,0.001112403,0.1969857368
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,wtu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ecs,17.04717809,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,pef,15.01998362,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,acd,0.01645829813,15.48995388
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,cch,2.095796718,66.78841876
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,etf,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,etf-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,fru,24.59259822,26.55824915
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,fwe,7.00E-07,0.01032779641
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htc,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htc-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htn,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htn-c,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ior,0.06623377648,0.6638821147
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ldu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,mru,9.17E-07,0.918473678
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ozd,6.01E-10,0.0005975005476
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,pco,0.01444263719,14.24497491
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,pma,1.16E-07,14.72076853
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,swe,0.005524334519,7.066101292
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,tre,0.06044940132,10.7044568
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,wtu,0,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ecs,157.1662044,0
2023-10-24,pr371,jean,0.45,"[{'id': 'pet', 'share': 1}]",transports,,pef,165.5376254,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,acd,0.05200435236,48.94461221
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,cch,5.426396842,172.9272985
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,etf,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,etf-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,fru,73.29865415,79.15730992
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,fwe,0.0006641707547,9.796089794
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,htc,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,htc-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,htn,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,htn-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,ior,1.030618569,10.33021627
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,ldu,294.1441917,24.04845508
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,mru,1.58E-05,15.86017534
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,ozd,4.48E-07,0.4451968223
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,pco,0.01125844272,11.1043594
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,pma,8.26E-07,105.0215563
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,swe,0.04031848719,51.57082965
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,tre,0.112913983,19.99495159
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,wtu,2.103070264,13.16630873
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,ecs,492.0454665,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Matières premières,CN,pef,612.6153592,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,acd,0.01147004163,10.7951876
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,cch,1.353488695,43.13269937
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,etf,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,etf-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,fru,13.66263494,14.75466966
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,fwe,2.83E-08,0.0004177298715
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,htc,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,htc-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,htn,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,htn-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,ior,0.01847558534,0.1851866422
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,ldu,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,mru,1.09E-07,0.1091346685
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,ozd,8.08E-13,8.03E-07
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,pco,0.008308957247,8.195240657
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,pma,4.25E-07,54.04397714
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,swe,0.003013585372,3.85463614
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,tre,0.0328872997,5.82372482
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,wtu,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,ecs,123.2701762,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Filature,CN,pef,153.5271105,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,acd,0.03554627142,33.45486274
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,cch,3.457072865,110.1692871
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fru,36.42179212,39.33293346
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fwe,1.01E-07,0.001491611229
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htn,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htn-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ior,0.05185139762,0.5197229771
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ldu,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,mru,2.19E-07,0.2188709486
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ozd,2.62E-11,2.61E-05
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pco,0.01551595643,15.30360467
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pma,1.26E-06,160.7633478
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,swe,0.005305515668,6.786213071
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,tre,0.05813444339,10.29452111
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,wtu,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ecs,329.6887449,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pef,412.216986,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,acd,0.03512867977,33.06184061
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,cch,4.689050697,149.4297032
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,etf,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,etf-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,fru,37.38176469,40.36963526
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,fwe,8.82E-05,1.301091132
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htc,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htc-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htn,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htn-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ior,0.03450263367,0.3458308226
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ldu,0.76309875,0.06238894573
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,mru,3.80E-05,38.07613388
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ozd,3.22E-05,32.0073986
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pco,0.0174097445,17.17147432
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pma,8.38E-07,106.4953817
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,swe,0.01010957881,12.93102502
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,tre,0.08747136621,15.48954068
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,wtu,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ecs,390.8355541,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pef,482.912418,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,acd,0.007080321,6.66374159
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,cch,0.68860065,21.94418389
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,etf,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,etf-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,fru,7.2547125,7.834571213
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,fwe,2.01E-08,0.0002971081322
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,htc,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,htc-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,htn,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,htn-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,ior,0.0103280745,0.1035215611
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,ldu,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,mru,4.35E-08,0.04359603727
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,ozd,5.23E-12,5.19E-06
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,pco,0.0030905619,3.048264395
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,pma,2.52E-07,32.02181445
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,swe,0.00105678465,1.3517189
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,tre,0.0115795695,2.050524881
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,wtu,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,ecs,65.66939515,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Confection,IN,pef,82.10786859,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,acd,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,cch,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,etf,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,etf-c,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,fru,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,fwe,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htc,0,0
2023-10-24,master,jupe,0.3,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htc-c,0,0
